month,account,debit,credit,asset,memo,posting_date,Reference,year_month
2024-07,262500 Cost of acquisition of crypto assets,46136.88,0.0,BTC,okx BTC deposit (inventory increase),2024-07-31,CRYPTO ALL 2024-07,2024-07
2024-07,262500 Cost of acquisition of crypto assets,0.0,46136.89,BTC,okx BTC withdrawal (inventory decrease),2024-07-31,CRYPTO ALL 2024-07,2024-07
2024-07,273001 Liquidity Transfer,46136.89,46136.88,BTC,okx Transfer clearing,2024-07-31,CRYPTO ALL 2024-07,2024-07
