month,account,debit,credit,asset,memo,posting_date,Reference,year_month
2023-09,274100 Crypto USD Wallets,0.0,0.03,USDC,okx Fee credit,2023-09-30,CRYPTO ALL 2023-09,2023-09
2023-09,631200 Other Costs and Bank Taxes,0.03,0.0,USDC,okx Fee paid,2023-09-30,CRYPTO ALL 2023-09,2023-09
